Parameter S1 S1_conf ST ST_conf
k100 k264 0.001011 0.002021
k100 k265 0.001014 0.002027
k100 k266 0.001011 0.002022
k100 k267 0.001011 0.002022
k100 k268 0.001011 0.002021
k100 k269 0.001011 0.002021
k100 k270 0.001011 0.002021
k100 k271 0.001011 0.002021
k100 k272 0.001011 0.002021
k100 k273 0.001011 0.002021
k100 k274 0.001011 0.002021
k100 k275 0.001011 0.002022
k100 k276 0.001002 0.002004
k100 k277 0.001011 0.002021
k100 k278 0.001011 0.002021
k100 k279 0.001011 0.002021
k100 k280 0.001011 0.002021
k100 k281 0.001011 0.002022
k100 k282 0.001011 0.002021
k100 k283 0.001011 0.002021
k100 k284 0.001011 0.002021
k100 k285 0.001011 0.002021
k100 k286 0.001011 0.002022
k100 k287 0.001011 0.002021
k100 k288 0.001000 0.001999
k100 k289 0.001011 0.002021
k100 k290 0.001011 0.002022
k100 k291 0.001056 0.002112
k100 k292 0.001011 0.002021
k100 k293 0.001011 0.002021
k100 k294 0.001011 0.002022
k100 k295 0.001011 0.002022
k100 k296 0.001010 0.002021
k100 k297 0.001015 0.002029
k100 k298 0.001082 0.002164
k100 k299 0.001011 0.002021
k100 k300 0.001011 0.002021
k100 k301 0.001011 0.002021
k100 k302 0.001011 0.002021
k100 k303 0.001011 0.002021
k100 k304 0.001011 0.002021
k100 k305 0.001011 0.002021
k100 k306 0.001011 0.002021
k100 k307 0.001011 0.002021
k100 k308 0.001011 0.002021
k100 k309 0.001011 0.002021
k100 k310 0.001011 0.002021
k100 k311 0.001011 0.002021
k100 k312 0.001010 0.002020
k100 k313 0.001011 0.002021
k100 k314 0.001011 0.002021
k100 k315 0.001011 0.002021
k100 k316 0.001011 0.002021
k100 k317 0.001011 0.002021
k100 k318 0.001013 0.002026
k100 k319 0.001011 0.002021
k100 k320 0.001011 0.002021
k100 k321 0.001011 0.002021
k100 k322 0.001011 0.002021
k100 k323 0.001011 0.002021
k100 k324 0.001011 0.002021
k100 k325 0.001011 0.002021
k100 k326 0.001011 0.002021
k100 k327 0.001011 0.002021
k100 k328 0.001011 0.002021
k100 k329 0.001011 0.002021
k100 k330 0.001011 0.002022
k100 k331 0.001011 0.002021
k100 k332 0.001011 0.002021
k100 k333 0.001009 0.002018
k100 k334 0.001011 0.002021
k100 k335 0.001011 0.002021
k100 k336 0.001011 0.002021
k100 k337 0.001011 0.002021
k100 k338 0.001011 0.002021
k100 k339 0.001011 0.002022
k100 k340 0.001011 0.002022
k100 k341 0.001011 0.002021
k100 k342 0.001011 0.002021
k100 k343 0.001011 0.002021
k100 k344 0.001011 0.002021
k100 k345 0.001011 0.002021
k100 k346 0.001011 0.002021
k100 k347 0.001011 0.002021
k100 k348 0.001011 0.002021
k100 k349 0.001011 0.002021
k100 k350 0.001011 0.002021
k100 k351 0.001011 0.002021
k100 k352 0.001011 0.002021
k100 k353 0.001011 0.002021
k100 k354 0.001011 0.002021
k100 k355 0.001011 0.002021
k100 k356 0.001011 0.002021
k100 k357 0.001011 0.002021
k100 k358 0.001011 0.002021
k100 k359 0.001011 0.002021
k100 k360 0.001011 0.002022
k100 k361 0.001011 0.002021
k100 k362 0.001011 0.002021
k100 k363 0.001011 0.002021
k100 k364 0.001011 0.002021
k100 k365 0.001011 0.002021
k100 k366 0.001011 0.002021
k100 k367 0.001011 0.002021
k100 k368 0.001011 0.002021
k100 k369 0.001011 0.002021
k100 k370 0.001011 0.002021
k100 k371 0.001011 0.002021
k100 k372 0.001011 0.002021
k100 k373 0.001011 0.002021
k100 k374 0.001011 0.002021
k100 k375 0.001011 0.002021
k100 k376 0.001011 0.002021
k100 k377 0.001011 0.002021
k100 k378 0.001011 0.002021
k100 k379 0.001011 0.002021
k100 k380 0.001011 0.002021
k100 k381 0.001011 0.002021
k100 k382 0.001011 0.002021
k100 k383 0.001011 0.002021
k100 k384 0.001011 0.002021
k100 k385 0.001011 0.002021
k100 k386 0.001011 0.002021
k100 k387 0.001011 0.002021
k100 k388 0.001011 0.002021
k100 k389 0.001011 0.002021
k100 k390 0.001011 0.002021
k100 k391 0.001011 0.002022
k100 k392 0.001011 0.002021
k100 k393 0.001011 0.002021
k100 k394 0.001011 0.002021
k100 k395 0.001011 0.002021
k100 k396 0.001010 0.002020
k100 k397 0.001011 0.002021
k100 k398 0.001011 0.002021
k100 k399 0.001011 0.002021
k100 k400 0.001011 0.002021
k100 k401 0.001011 0.002021
k100 k402 0.001011 0.002021
k100 k403 0.001011 0.002021
k100 k404 0.001011 0.002021
k100 k405 0.001011 0.002021
k101 k102 0.000914 0.002256
k101 k103 0.000914 0.002256
k101 k104 0.000927 0.002275
k101 k105 0.000893 0.002215
k101 k106 0.000945 0.002270
k101 k107 0.000926 0.002257
k101 k108 0.000911 0.002260
k101 k109 0.000929 0.002275
k101 k110 0.000909 0.002257
k101 k111 0.000914 0.002256
k101 k112 0.000914 0.002256
k101 k113 0.000914 0.002256
k101 k114 0.000914 0.002256
k101 k115 0.000916 0.002260
k101 k116 0.000914 0.002256
k101 k117 0.000914 0.002257
k101 k118 0.000907 0.002244
k101 k119 0.000904 0.002238
k101 k120 0.000914 0.002256
k101 k121 0.000914 0.002256
k101 k122 0.000914 0.002256
k101 k123 0.000914 0.002256
k101 k124 0.000914 0.002256
k101 k125 0.000914 0.002256
k101 k126 0.000914 0.002256
k101 k127 0.000913 0.002256
k101 k128 0.000914 0.002256
k101 k129 0.000913 0.002256
k101 k130 0.000914 0.002256
k101 k131 0.000914 0.002256
k101 k132 0.000914 0.002256
k101 k133 0.000914 0.002256
k101 k134 0.000914 0.002256
k101 k135 0.000914 0.002256
k101 k136 0.000914 0.002256
k101 k137 0.000914 0.002257
k101 k138 0.000916 0.002257
k101 k139 0.000924 0.002273
k101 k140 0.000926 0.002273
k101 k141 0.000914 0.002256
k101 k142 0.000914 0.002256
k101 k143 0.000914 0.002256
k101 k144 0.000914 0.002256
k101 k145 0.000914 0.002256
k101 k146 0.000914 0.002256
k101 k147 0.000914 0.002256
k101 k148 0.000914 0.002256
k101 k149 0.000914 0.002257
k101 k150 0.000917 0.002264
k101 k151 0.000914 0.002256
k101 k152 0.000914 0.002256
k101 k153 0.000914 0.002256
k101 k154 0.000914 0.002256
k101 k155 0.000914 0.002256
k101 k156 0.000914 0.002256
k101 k157 0.000914 0.002256
k101 k158 0.000914 0.002256
k101 k159 0.000915 0.002256
k101 k160 0.000916 0.002258
k101 k161 0.000915 0.002257
k101 k162 0.000914 0.002256
k101 k163 0.000914 0.002256
k101 k164 0.000914 0.002256
k101 k165 0.000914 0.002256
k101 k166 0.000914 0.002256
k101 k167 0.000914 0.002256
k101 k168 0.000914 0.002256
k101 k169 0.000913 0.002256
k101 k170 0.000914 0.002256
k101 k171 0.000915 0.002258
k101 k172 0.000914 0.002256
k101 k173 0.000914 0.002256
k101 k174 0.000914 0.002256
k101 k175 0.000914 0.002256
k101 k176 0.000914 0.002256
k101 k177 0.000914 0.002256
k101 k178 0.000915 0.002256
k101 k179 0.000918 0.002261
k101 k180 0.000914 0.002256
k101 k181 0.000889 0.002183
k101 k182 0.000914 0.002256
k101 k183 0.000914 0.002256
k101 k184 0.000914 0.002257
k101 k185 0.000913 0.002256
k101 k186 0.000914 0.002257
k101 k187 0.000914 0.002256
k101 k188 0.000914 0.002257
k101 k189 0.000914 0.002256
k101 k190 0.000914 0.002256
k101 k191 0.000913 0.002253
k101 k192 0.000923 0.002267
k101 k193 0.000927 0.002275
k101 k194 0.000914 0.002256
k101 k195 0.000914 0.002256
k101 k196 0.000914 0.002256
k101 k197 0.000914 0.002256
k101 k198 0.000914 0.002256
k101 k199 0.000914 0.002257
k101 k200 0.000913 0.002256
k101 k201 0.000914 0.002256
k101 k202 0.000914 0.002256
k101 k203 0.000865 0.002177
k101 k204 0.000914 0.002257
k101 k205 0.000914 0.002257
k101 k206 0.000913 0.002256
k101 k207 0.000915 0.002258
k101 k208 0.000914 0.002257
k101 k209 0.000914 0.002257
k101 k210 0.000914 0.002257
k101 k211 0.000913 0.002256
k101 k212 0.000910 0.002251
k101 k213 0.000928 0.002269
k101 k214 0.000912 0.002256
k101 k215 0.000914 0.002256
k101 k216 0.000914 0.002256
k101 k217 0.000914 0.002256
k101 k218 0.000914 0.002256
k101 k219 0.000914 0.002256
k101 k220 0.000914 0.002256
k101 k221 0.000914 0.002256
k101 k222 0.000914 0.002256
k101 k223 0.000918 0.002264
k101 k224 0.000917 0.002256
k101 k225 0.000914 0.002257
k101 k226 0.000914 0.002256
k101 k227 0.000914 0.002256
k101 k228 0.000914 0.002256
k101 k229 0.000914 0.002256
k101 k230 0.000914 0.002256
k101 k231 0.000914 0.002256
k101 k232 0.000914 0.002256
k101 k233 0.000914 0.002256
k101 k234 0.000916 0.002259
k101 k235 0.000914 0.002257
k101 k236 0.000914 0.002256
k101 k237 0.000914 0.002256
k101 k238 0.000914 0.002256
k101 k239 0.000914 0.002256
k101 k240 0.000914 0.002257
k101 k241 0.000914 0.002256
k101 k242 0.000914 0.002257
k101 k243 0.000914 0.002256
k101 k244 0.000913 0.002256
k101 k245 0.000916 0.002257
k101 k246 0.000914 0.002256
k101 k247 0.000914 0.002256
k101 k248 0.000914 0.002256
k101 k249 0.000914 0.002256
k101 k250 0.000914 0.002256
k101 k251 0.000914 0.002256
k101 k252 0.000914 0.002256
k101 k253 0.000914 0.002256
k101 k254 0.000914 0.002256
k101 k255 0.000913 0.002256
k101 k256 0.000914 0.002256
k101 k257 0.000914 0.002256
k101 k258 0.000914 0.002256
k101 k259 0.000914 0.002256
k101 k260 0.000914 0.002256
k101 k261 0.000914 0.002256
k101 k262 0.000914 0.002256
k101 k263 0.000914 0.002256
k101 k264 0.000914 0.002256
k101 k265 0.000915 0.002262
k101 k266 0.000914 0.002256
k101 k267 0.000914 0.002257
k101 k268 0.000914 0.002256
k101 k269 0.000915 0.002257
k101 k270 0.000914 0.002256
k101 k271 0.000914 0.002256
k101 k272 0.000914 0.002256
k101 k273 0.000914 0.002256
k101 k274 0.000915 0.002256
k101 k275 0.000915 0.002257
k101 k276 0.000905 0.002241
k101 k277 0.000914 0.002256
k101 k278 0.000914 0.002256
k101 k279 0.000914 0.002256
k101 k280 0.000914 0.002256
k101 k281 0.000914 0.002257
k101 k282 0.000914 0.002256
k101 k283 0.000914 0.002256
k101 k284 0.000914 0.002256
k101 k285 0.000914 0.002256
k101 k286 0.000913 0.002257
k101 k287 0.000914 0.002256
k101 k288 0.000900 0.002236
k101 k289 0.000914 0.002256
k101 k290 0.000912 0.002257
k101 k291 0.000958 0.002338
k101 k292 0.000914 0.002256
k101 k293 0.000916 0.002257
k101 k294 0.000916 0.002257
k101 k295 0.000918 0.002259
k101 k296 0.000913 0.002256
k101 k297 0.000922 0.002263
k101 k298 0.000990 0.002385
k101 k299 0.000914 0.002257
k101 k300 0.000914 0.002256
k101 k301 0.000914 0.002257
k101 k302 0.000914 0.002256
k101 k303 0.000914 0.002256
k101 k304 0.000914 0.002256
k101 k305 0.000914 0.002256
k101 k306 0.000914 0.002256
k101 k307 0.000913 0.002256
k101 k308 0.000914 0.002256
k101 k309 0.000914 0.002256
k101 k310 0.000914 0.002256
k101 k311 0.000918 0.002256
k101 k312 0.000900 0.002255
k101 k313 0.000914 0.002256
k101 k314 0.000915 0.002256
k101 k315 0.000914 0.002256
k101 k316 0.000918 0.002256
k101 k317 0.000914 0.002256
k101 k318 0.000918 0.002261
k101 k319 0.000914 0.002256
k101 k320 0.000912 0.002257
k101 k321 0.000914 0.002256
k101 k322 0.000915 0.002256
k101 k323 0.000914 0.002256
k101 k324 0.000914 0.002256
k101 k325 0.000914 0.002256
k101 k326 0.000914 0.002256
k101 k327 0.000914 0.002256
k101 k328 0.000914 0.002257
k101 k329 0.000914 0.002256
k101 k330 0.000914 0.002257
k101 k331 0.000914 0.002256
k101 k332 0.000914 0.002256
k101 k333 0.000907 0.002253
k101 k334 0.000914 0.002256
k101 k335 0.000914 0.002256
k101 k336 0.000914 0.002256
k101 k337 0.000911 0.002257
k101 k338 0.000914 0.002256
k101 k339 0.000915 0.002257
k101 k340 0.000912 0.002257
k101 k341 0.000915 0.002257
k101 k342 0.000914 0.002256
k101 k343 0.000914 0.002256
k101 k344 0.000914 0.002256
k101 k345 0.000914 0.002256
k101 k346 0.000914 0.002256
k101 k347 0.000914 0.002256
k101 k348 0.000914 0.002256
k101 k349 0.000914 0.002256
k101 k350 0.000914 0.002256
k101 k351 0.000914 0.002256
k101 k352 0.000914 0.002256
k101 k353 0.000914 0.002256
k101 k354 0.000913 0.002256
k101 k355 0.000914 0.002256
k101 k356 0.000914 0.002256
k101 k357 0.000914 0.002256
k101 k358 0.000914 0.002256
k101 k359 0.000914 0.002256
k101 k360 0.000914 0.002257
k101 k361 0.000914 0.002256
k101 k362 0.000915 0.002256
k101 k363 0.000914 0.002256
k101 k364 0.000914 0.002256
k101 k365 0.000914 0.002256
k101 k366 0.000914 0.002256
k101 k367 0.000914 0.002256
k101 k368 0.000914 0.002256
k101 k369 0.000914 0.002256
k101 k370 0.000914 0.002256
k101 k371 0.000914 0.002256
k101 k372 0.000914 0.002256
k101 k373 0.000914 0.002256
k101 k374 0.000914 0.002256
k101 k375 0.000914 0.002256
k101 k376 0.000914 0.002256
k101 k377 0.000914 0.002256
k101 k378 0.000914 0.002256
k101 k379 0.000914 0.002256
k101 k380 0.000914 0.002256
k101 k381 0.000914 0.002256
k101 k382 0.000914 0.002256
k101 k383 0.000914 0.002256
k101 k384 0.000914 0.002256
k101 k385 0.000912 0.002257
k101 k386 0.000914 0.002256
k101 k387 0.000914 0.002256
k101 k388 0.000914 0.002256
k101 k389 0.000914 0.002256
k101 k390 0.000914 0.002256
k101 k391 0.000915 0.002257
k101 k392 0.000914 0.002256
k101 k393 0.000914 0.002256
k101 k394 0.000914 0.002256
k101 k395 0.000914 0.002256
k101 k396 0.000913 0.002255
k101 k397 0.000914 0.002256
k101 k398 0.000913 0.002257
k101 k399 0.000915 0.002256
k101 k400 0.000914 0.002256
k101 k401 0.000914 0.002256
k101 k402 0.000915 0.002256
k101 k403 0.000913 0.002256
k101 k404 0.000914 0.002256
k101 k405 0.000914 0.002256
k102 k103 0.001014 0.002021
k102 k104 0.001025 0.002043
k102 k105 0.000991 0.001976
k102 k106 0.001022 0.002036
k102 k107 0.001014 0.002021
k102 k108 0.001016 0.002024
k102 k109 0.001024 0.002040
k102 k110 0.001014 0.002021
k102 k111 0.001014 0.002021
k102 k112 0.001014 0.002021
k102 k113 0.001014 0.002021
k102 k114 0.001014 0.002021
k102 k115 0.001016 0.002025
k102 k116 0.001014 0.002021
k102 k117 0.001014 0.002021
k102 k118 0.001007 0.002007
k102 k119 0.001004 0.002001
k102 k120 0.001014 0.002021
k102 k121 0.001014 0.002021
k102 k122 0.001014 0.002021
k102 k123 0.001014 0.002021
k102 k124 0.001014 0.002021
k102 k125 0.001014 0.002021
k102 k126 0.001014 0.002021
k102 k127 0.001014 0.002021
k102 k128 0.001014 0.002021
k102 k129 0.001014 0.002021
k102 k130 0.001014 0.002021
k102 k131 0.001014 0.002021
k102 k132 0.001014 0.002021
k102 k133 0.001014 0.002021
k102 k134 0.001014 0.002021
k102 k135 0.001014 0.002021
k102 k136 0.001014 0.002021
k102 k137 0.001014 0.002021
k102 k138 0.001014 0.002022
k102 k139 0.001024 0.002040
k102 k140 0.001023 0.002039
k102 k141 0.001014 0.002021
k102 k142 0.001014 0.002021
k102 k143 0.001014 0.002021
k102 k144 0.001014 0.002021
k102 k145 0.001014 0.002021
k102 k146 0.001014 0.002021
k102 k147 0.001014 0.002021
k102 k148 0.001014 0.002021
k102 k149 0.001014 0.002021
k102 k150 0.001018 0.002030
k102 k151 0.001014 0.002021
k102 k152 0.001014 0.002021
k102 k153 0.001014 0.002021
k102 k154 0.001014 0.002021
k102 k155 0.001014 0.002021
k102 k156 0.001014 0.002021
k102 k157 0.001014 0.002021
k102 k158 0.001014 0.002021
k102 k159 0.001014 0.002021
k102 k160 0.001015 0.002023
k102 k161 0.001014 0.002022
k102 k162 0.001014 0.002021
k102 k163 0.001014 0.002021
k102 k164 0.001014 0.002021
k102 k165 0.001014 0.002021
k102 k166 0.001014 0.002021
k102 k167 0.001014 0.002021
k102 k168 0.001014 0.002021
k102 k169 0.001014 0.002021
k102 k170 0.001014 0.002021
k102 k171 0.001015 0.002023
k102 k172 0.001014 0.002021
k102 k173 0.001014 0.002021
k102 k174 0.001014 0.002021
k102 k175 0.001014 0.002021
k102 k176 0.001014 0.002021
k102 k177 0.001014 0.002021
k102 k178 0.001013 0.002020
k102 k179 0.001017 0.002027
k102 k180 0.001014 0.002021
k102 k181 0.000975 0.001943
k102 k182 0.001014 0.002021
k102 k183 0.001014 0.002021
k102 k184 0.001014 0.002021
k102 k185 0.001014 0.002021
k102 k186 0.001015 0.002022
k102 k187 0.001014 0.002021
k102 k188 0.001014 0.002021
k102 k189 0.001014 0.002021
k102 k190 0.001014 0.002021
k102 k191 0.001013 0.002018
k102 k192 0.001020 0.002033
k102 k193 0.001024 0.002041
k102 k194 0.001014 0.002021
k102 k195 0.001014 0.002021
k102 k196 0.001014 0.002021
k102 k197 0.001014 0.002021
k102 k198 0.001014 0.002021
k102 k199 0.001015 0.002022
k102 k200 0.001014 0.002021
k102 k201 0.001014 0.002021
k102 k202 0.001014 0.002021
k102 k203 0.000971 0.001936
k102 k204 0.001015 0.002022
k102 k205 0.001014 0.002022
k102 k206 0.001014 0.002021
k102 k207 0.001015 0.002024
k102 k208 0.001015 0.002022
k102 k209 0.001014 0.002021
k102 k210 0.001014 0.002021
k102 k211 0.001014 0.002021
k102 k212 0.001011 0.002015
k102 k213 0.001021 0.002034
k102 k214 0.001014 0.002020
k102 k215 0.001014 0.002021
k102 k216 0.001014 0.002021
k102 k217 0.001014 0.002021
k102 k218 0.001014 0.002021
k102 k219 0.001014 0.002021
k102 k220 0.001014 0.002021
k102 k221 0.001014 0.002021
k102 k222 0.001014 0.002021
k102 k223 0.001018 0.002029
k102 k224 0.001014 0.002021
k102 k225 0.001014 0.002021
k102 k226 0.001014 0.002021
k102 k227 0.001014 0.002021
k102 k228 0.001014 0.002021
k102 k229 0.001014 0.002021
k102 k230 0.001014 0.002021
k102 k231 0.001014 0.002021
k102 k232 0.001014 0.002021
k102 k233 0.001014 0.002021
k102 k234 0.001016 0.002024
k102 k235 0.001015 0.002022
k102 k236 0.001014 0.002021
k102 k237 0.001014 0.002021
k102 k238 0.001014 0.002021
k102 k239 0.001014 0.002021
k102 k240 0.001014 0.002021
k102 k241 0.001014 0.002021
k102 k242 0.001014 0.002021
k102 k243 0.001014 0.002021
k102 k244 0.001014 0.002021
k102 k245 0.001014 0.002021
k102 k246 0.001014 0.002021
k102 k247 0.001014 0.002021
k102 k248 0.001014 0.002021
k102 k249 0.001014 0.002021
k102 k250 0.001014 0.002021
k102 k251 0.001014 0.002021
k102 k252 0.001014 0.002021
k102 k253 0.001014 0.002021
k102 k254 0.001014 0.002021
k102 k255 0.001014 0.002021
k102 k256 0.001014 0.002021
k102 k257 0.001014 0.002021
k102 k258 0.001014 0.002021
k102 k259 0.001014 0.002021
k102 k260 0.001014 0.002021
k102 k261 0.001014 0.002021
k102 k262 0.001014 0.002021
k102 k263 0.001014 0.002021
k102 k264 0.001014 0.002021
k102 k265 0.001017 0.002027
k102 k266 0.001014 0.002021
k102 k267 0.001015 0.002022
k102 k268 0.001014 0.002021
k102 k269 0.001014 0.002021
k102 k270 0.001014 0.002021
k102 k271 0.001014 0.002021
k102 k272 0.001014 0.002021
k102 k273 0.001014 0.002021
k102 k274 0.001014 0.002021
k102 k275 0.001015 0.002022
k102 k276 0.001006 0.002004
k102 k277 0.001014 0.002021
k102 k278 0.001014 0.002021
k102 k279 0.001014 0.002021
k102 k280 0.001014 0.002021
k102 k281 0.001014 0.002021
k102 k282 0.001014 0.002021
k102 k283 0.001014 0.002021
k102 k284 0.001014 0.002021
k102 k285 0.001014 0.002021
k102 k286 0.001014 0.002021
k102 k287 0.001014 0.002021
k102 k288 0.001003 0.001999
k102 k289 0.001014 0.002021
k102 k290 0.001015 0.002022
k102 k291 0.001060 0.002112
k102 k292 0.001014 0.002021
k102 k293 0.001014 0.002021
k102 k294 0.001014 0.002022
k102 k295 0.001015 0.002022
k102 k296 0.001014 0.002021
k102 k297 0.001018 0.002029
k102 k298 0.001086 0.002164
k102 k299 0.001014 0.002021
k102 k300 0.001014 0.002021
k102 k301 0.001014 0.002021
k102 k302 0.001014 0.002021
k102 k303 0.001014 0.002021
k102 k304 0.001014 0.002021
k102 k305 0.001014 0.002021
k102 k306 0.001014 0.002021
k102 k307 0.001014 0.002021
k102 k308 0.001014 0.002021
k102 k309 0.001014 0.002021
k102 k310 0.001014 0.002021
k102 k311 0.001014 0.002021
k102 k312 0.001014 0.002020
k102 k313 0.001014 0.002021
k102 k314 0.001014 0.002021
k102 k315 0.001014 0.002021
k102 k316 0.001014 0.002021
k102 k317 0.001014 0.002021
k102 k318 0.001016 0.002026
k102 k319 0.001014 0.002021
k102 k320 0.001014 0.002021
k102 k321 0.001014 0.002021
k102 k322 0.001014 0.002021
k102 k323 0.001014 0.002021
k102 k324 0.001014 0.002021
k102 k325 0.001014 0.002021
k102 k326 0.001014 0.002021
k102 k327 0.001014 0.002021
k102 k328 0.001014 0.002021
k102 k329 0.001014 0.002021
k102 k330 0.001014 0.002021
k102 k331 0.001014 0.002021
k102 k332 0.001014 0.002021
k102 k333 0.001013 0.002018
k102 k334 0.001014 0.002021
k102 k335 0.001014 0.002021
k102 k336 0.001014 0.002021
k102 k337 0.001014 0.002021
k102 k338 0.001014 0.002021
k102 k339 0.001014 0.002021
k102 k340 0.001014 0.002022
k102 k341 0.001014 0.002021
k102 k342 0.001014 0.002021
k102 k343 0.001014 0.002021
k102 k344 0.001014 0.002021
k102 k345 0.001014 0.002021
k102 k346 0.001014 0.002021
k102 k347 0.001014 0.002021
k102 k348 0.001014 0.002021
k102 k349 0.001014 0.002021
k102 k350 0.001014 0.002021
k102 k351 0.001014 0.002021
k102 k352 0.001014 0.002021
k102 k353 0.001014 0.002021
k102 k354 0.001014 0.002021
k102 k355 0.001014 0.002021
k102 k356 0.001014 0.002021
k102 k357 0.001014 0.002021
k102 k358 0.001014 0.002021
k102 k359 0.001014 0.002021
k102 k360 0.001015 0.002022
k102 k361 0.001014 0.002021
k102 k362 0.001014 0.002021
k102 k363 0.001014 0.002021
k102 k364 0.001014 0.002021
k102 k365 0.001014 0.002021
k102 k366 0.001014 0.002021
k102 k367 0.001014 0.002021
k102 k368 0.001014 0.002021
k102 k369 0.001014 0.002021
k102 k370 0.001014 0.002021
k102 k371 0.001014 0.002021
k102 k372 0.001014 0.002021
k102 k373 0.001014 0.002021
k102 k374 0.001014 0.002021
k102 k375 0.001014 0.002021
k102 k376 0.001014 0.002021
k102 k377 0.001014 0.002021
k102 k378 0.001014 0.002021
k102 k379 0.001014 0.002021
k102 k380 0.001014 0.002021
k102 k381 0.001014 0.002021
k102 k382 0.001014 0.002021
k102 k383 0.001014 0.002021
k102 k384 0.001014 0.002021
k102 k385 0.001014 0.002021
k102 k386 0.001014 0.002021
k102 k387 0.001014 0.002021
k102 k388 0.001014 0.002021
k102 k389 0.001014 0.002021
k102 k390 0.001014 0.002021
k102 k391 0.001014 0.002021
k102 k392 0.001014 0.002021
k102 k393 0.001014 0.002021
k102 k394 0.001014 0.002021
k102 k395 0.001014 0.002021
k102 k396 0.001014 0.002020
k102 k397 0.001014 0.002021
k102 k398 0.001014 0.002021
k102 k399 0.001014 0.002021
k102 k400 0.001014 0.002021
k102 k401 0.001014 0.002021
k102 k402 0.001014 0.002021
k102 k403 0.001014 0.002021
k102 k404 0.001014 0.002021
k102 k405 0.001014 0.002021
k103 k104 -0.000142 0.002623
k103 k105 -0.000223 0.002632
k103 k106 -0.000182 0.002664
k103 k107 -0.000196 0.002659
k103 k108 -0.000190 0.002664
k103 k109 -0.000192 0.002680
k103 k110 -0.000206 0.002672
k103 k111 -0.000202 0.002667
k103 k112 -0.000202 0.002667
k103 k113 -0.000202 0.002667
k103 k114 -0.000202 0.002667
